satzart,textkennzeichen,land,rb,kreis,vb,gemeinde,gemeindename,flaeche,bevoelkerung,maennlich,weiblich,jekm2,postleitzahl,laengengrad,breitengrad,schluessel,bezeichnung,verstaedterungschluessel,verstaedterungbezeichnung
60,64,14,5,22,5126,530,Seelitz, 31.22, 1 663,  828,  835,  53,09306,"12,820314","51,031333",C07,Sächsisches Burgen- und Heideland,03,gering besiedelt
60,64,14,5,22,5126,600,Zettlitz, 15.68,  685,  349,  336,  44,09306,"12,837831","51,073229",C07,Sächsisches Burgen- und Heideland,03,gering besiedelt
50,54,14,5,22,5129,,Sayda/Dorfchemnitz,,,,,,,,,,,,
60,64,14,5,22,5129,090,Dorfchemnitz, 29.58, 1 539,  781,  758,  52,09619,"13,451219","50,763562",C06,Erzgebirge,03,gering besiedelt
60,63,14,5,22,5129,520,"Sayda, Stadt", 35.30, 1 750,  868,  882,  50,09619,"13,423109","50,711291",C06,Erzgebirge,03,gering besiedelt
40,44,14,5,23,,,Vogtlandkreis,,,,,,,,,,,,
50,50,14,5,23,0010,,"Adorf/Vogtl., Stadt",,,,,,,,,,,,
60,63,14,5,23,0010,010,"Adorf/Vogtl., Stadt", 42.97, 4 844, 2 320, 2 524,  113,08626,"12,256069","50,320622",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0020,,"Auerbach/Vogtl., Stadt",,,,,,,,,,,,
60,63,14,5,23,0020,020,"Auerbach/Vogtl., Stadt", 55.52, 18 237, 8 856, 9 381,  328,08209,"12,402307","50,508726",C09,Vogtland,02,mittlere Besiedlungsdichte
50,50,14,5,23,0030,,Bad Brambach,,,,,,,,,,,,
60,64,14,5,23,0030,030,Bad Brambach, 43.92, 1 833,  877,  956,  42,08648,"12,312457","50,223255",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0040,,"Bad Elster, Stadt",,,,,,,,,,,,
60,63,14,5,23,0040,040,"Bad Elster, Stadt", 19.77, 3 675, 1 752, 1 923,  186,08645,"12,238262","50,282643",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0090,,Ellefeld,,,,,,,,,,,,
60,64,14,5,23,0090,090,Ellefeld, 4.55, 2 546, 1 229, 1 317,  560,08236,"12,391257","50,48394",C09,Vogtland,02,mittlere Besiedlungsdichte
50,50,14,5,23,0100,,"Elsterberg, Stadt",,,,,,,,,,,,
60,63,14,5,23,0100,100,"Elsterberg, Stadt", 25.10, 3 925, 1 904, 2 021,  156,07985,"12,169477","50,608182",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0160,,"Klingenthal, Stadt",,,,,,,,,,,,
60,63,14,5,23,0160,160,"Klingenthal, Stadt", 50.44, 8 184, 3 939, 4 245,  162,08248,"12,469861","50,358646",C09,Vogtland,02,mittlere Besiedlungsdichte
50,50,14,5,23,0170,,"Lengenfeld, Stadt",,,,,,,,,,,,
60,63,14,5,23,0170,170,"Lengenfeld, Stadt", 46.98, 7 124, 3 513, 3 611,  152,08485,"12,36572","50,569303",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0200,,"Markneukirchen, Stadt",,,,,,,,,,,,
60,63,14,5,23,0200,200,"Markneukirchen, Stadt", 69.06, 7 470, 3 687, 3 783,  108,08258,"12,328041","50,311884",C09,Vogtland,02,mittlere Besiedlungsdichte
50,50,14,5,23,0245,,Muldenhammer,,,,,,,,,,,,
60,64,14,5,23,0245,245,Muldenhammer, 56.08, 3 025, 1 518, 1 507,  54,08262,"12,46299","50,43572",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0280,,Neumark,,,,,,,,,,,,
60,64,14,5,23,0280,280,Neumark, 17.31, 2 964, 1 502, 1 462,  171,08496,"12,355396","50,657197",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0310,,"Pausa-Mühltroff, Stadt",,,,,,,,,,,,
60,63,14,5,23,0310,310,"Pausa-Mühltroff, Stadt", 64.13, 4 919, 2 430, 2 489,  77,07952,"11,997007","50,580559",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0320,,"Plauen, Stadt",,,,,,,,,,,,
60,63,14,5,23,0320,320,"Plauen, Stadt", 102.11, 64 597, 31 515, 33 082,  633,08523,"12,135285","50,496039",C09,Vogtland,01,dicht besiedelt
50,50,14,5,23,0330,,Pöhl,,,,,,,,,,,,
60,64,14,5,23,0330,330,Pöhl, 36.64, 2 482, 1 244, 1 238,  68,08543,"12,175236","50,55903",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0360,,"Rodewisch, Stadt",,,,,,,,,,,,
60,63,14,5,23,0360,360,"Rodewisch, Stadt", 26.88, 6 373, 3 096, 3 277,  237,08228,"12,403374","50,531885",C09,Vogtland,02,mittlere Besiedlungsdichte
50,50,14,5,23,0365,,Rosenbach/Vogtl.,,,,,,,,,,,,
60,64,14,5,23,0365,365,Rosenbach/Vogtl., 67.34, 4 133, 2 041, 2 092,  61,08539,"12,037253","50,546309",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0380,,Steinberg,,,,,,,,,,,,
60,64,14,5,23,0380,380,Steinberg, 20.37, 2 743, 1 343, 1 400,  135,08237,"12,504342","50,54012",C09,Vogtland,03,gering besiedelt
50,50,14,5,23,0450,,Weischlitz,,,,,,,,,,,,
60,64,14,5,23,0450,450,Weischlitz, 121.63, 5 806, 2 887, 2 919,  48,08538,"12,057782","50,447551",C09,Vogtland,03,gering besiedelt
50,54,14,5,23,5107,,Falkenstein,,,,,,,,,,,,
60,63,14,5,23,5107,120,"Falkenstein/Vogtl., Stadt", 31.06, 7 947, 3 780, 4 167,  256,08223,"12,370054","50,476123",C09,Vogtland,02,mittlere Besiedlungsdichte
60,64,14,5,23,5107,130,Grünbach, 27.54, 1 643,  813,  830,  60,08223,"12,362928","50,452963",C09,Vogtland,02,mittlere Besiedlungsdichte
60,64,14,5,23,5107,290,Neustadt/Vogtl., 13.02,  959,  477,  482,  74,08223,"12,332177","50,460414",C09,Vogtland,03,gering besiedelt
50,54,14,5,23,5120,,Netzschkau-Limbach,,,,,,,,,,,,
60,64,14,5,23,5120,190,Limbach, 14.21, 1 427,  685,  742,  100,08491,"12,251439","50,582281",C09,Vogtland,03,gering besiedelt
60,63,14,5,23,5120,260,"Netzschkau, Stadt", 12.51, 3 854, 1 875, 1 979,  308,08491,"12,248219","50,612651",C09,Vogtland,02,mittlere Besiedlungsdichte
50,54,14,5,23,5122,,"Oelsnitz/Vogtl., Bösenbrunn, Eichigt und Triebel/Vogtl.",,,,,,,,,,,,
60,64,14,5,23,5122,060,Bösenbrunn, 34.21, 1 142,  555,  587,  33,08606,"12,100476","50,39717",C09,Vogtland,03,gering besiedelt
60,64,14,5,23,5122,080,Eichigt, 32.73, 1 192,  621,  571,  36,08626,"12,173805","50,349408",C09,Vogtland,03,gering besiedelt
60,63,14,5,23,5122,300,"Oelsnitz/Vogtl., Stadt", 53.66, 10 143, 4 956, 5 187,  189,08606,"12,17316","50,41589",C09,Vogtland,02,mittlere Besiedlungsdichte
60,64,14,5,23,5122,440,Triebel/Vogtl., 43.09, 1 222,  612,  610,  28,08606,"12,121273","50,370698",C09,Vogtland,03,gering besiedelt
50,54,14,5,23,5125,,Reichenbach im Vogtland,,,,,,,,,,,,
60,64,14,5,23,5125,150,Heinsdorfergrund, 21.86, 1 968,  954, 1 014,  90,08468,"12,366175","50,620787",C09,Vogtland,03,gering besiedelt
60,63,14,5,23,5125,340,"Reichenbach im Vogtland, Stadt", 34.47, 20 487, 9 854, 10 633,  594,08468,"12,302996","50,621891",C09,Vogtland,02,mittlere Besiedlungsdichte
50,54,14,5,23,5131,,Schöneck/Mühlental,,,,,,,,,,,,
60,64,14,5,23,5131,230,Mühlental, 39.59, 1 276,  656,  620,  32,08261,"12,266965","50,37198",C09,Vogtland,03,gering besiedelt
60,63,14,5,23,5131,370,"Schöneck/Vogtl., Stadt", 55.04, 3 142, 1 514, 1 628,  57,08261,"12,331151","50,394727",C09,Vogtland,03,gering besiedelt
50,54,14,5,23,5134,,Treuen/Neuensalz,,,,,,,,,,,,
60,64,14,5,23,5134,270,Neuensalz, 33.49, 2 106, 1 049, 1 057,  63,08541,"12,225111","50,505762",C09,Vogtland,03,gering besiedelt
60,63,14,5,23,5134,430,"Treuen, Stadt", 43.74, 7 784, 3 802, 3 982,  178,08233,"12,307471","50,54268",C09,Vogtland,03,gering besiedelt
50,56,14,5,23,5402,,Jägerswald,,,,,,,,,,,,
60,64,14,5,23,5402,050,Bergen, 8.34,  958,  477,  481,  115,08239,"12,27564","50,47149",C09,Vogtland,03,gering besiedelt
60,64,14,5,23,5402,410,Theuma, 9.94, 1 019,  516,  503,  103,08541,"12,220922","50,471616",C09,Vogtland,03,gering besiedelt
60,64,14,5,23,5402,420,Tirpersdorf, 19.57, 1 356,  664,  692,  69,08606,"12,25539","50,434717",C09,Vogtland,03,gering besiedelt
60,64,14,5,23,5402,460,Werda, 13.59, 1 492,  756,  736,  110,08223,"12,304045","50,438303",C09,Vogtland,03,gering besiedelt
40,44,14,5,24,,,Zwickau,,,,,,,,,,,,
50,50,14,5,24,0020,,Callenberg,,,,,,,,,,,,
60,64,14,5,24,0020,020,Callenberg, 39.86, 4 928, 2 463, 2 465,  124,09337,"12,637568","50,845071",C06,Erzgebirge,03,gering besiedelt
50,50,14,5,24,0060,,Fraureuth,,,,,,,,,,,,
60,64,14,5,24,0060,060,Fraureuth, 22.60, 5 105, 2 472, 2 633,  226,08427,"12,355719","50,703472",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0070,,Gersdorf,,,,,,,,,,,,
60,64,14,5,24,0070,070,Gersdorf, 9.69, 3 938, 1 911, 2 027,  406,09355,"12,70763","50,757804",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0080,,"Glauchau, Stadt",,,,,,,,,,,,
60,63,14,5,24,0080,080,"Glauchau, Stadt", 51.62, 22 233, 10 885, 11 348,  431,08371,"12,542352","50,817863",C07,Sächsisches Burgen- und Heideland,02,mittlere Besiedlungsdichte
50,50,14,5,24,0090,,"Hartenstein, Stadt",,,,,,,,,,,,
60,63,14,5,24,0090,090,"Hartenstein, Stadt", 36.70, 4 540, 2 199, 2 341,  124,08118,"12,670997","50,661991",C06,Erzgebirge,03,gering besiedelt
50,50,14,5,24,0120,,"Hohenstein-Ernstthal, Stadt",,,,,,,,,,,,
60,63,14,5,24,0120,120,"Hohenstein-Ernstthal, Stadt", 18.58, 14 527, 6 982, 7 545,  782,09337,"12,713152","50,800879",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0140,,Langenbernsdorf,,,,,,,,,,,,
60,64,14,5,24,0140,140,Langenbernsdorf, 36.37, 3 597, 1 826, 1 771,  99,08428,"12,324565","50,754918",C06,Erzgebirge,03,gering besiedelt
50,50,14,5,24,0150,,Langenweißbach,,,,,,,,,,,,
60,64,14,5,24,0150,150,Langenweißbach, 22.62, 2 473, 1 222, 1 251,  109,08134,"12,584707","50,6286",C06,Erzgebirge,03,gering besiedelt
50,50,14,5,24,0170,,Lichtentanne,,,,,,,,,,,,
60,64,14,5,24,0170,170,Lichtentanne, 27.32, 6 329, 3 050, 3 279,  232,08115,"12,427018","50,692703",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0200,,Mülsen,,,,,,,,,,,,
60,64,14,5,24,0200,200,Mülsen, 49.70, 11 057, 5 417, 5 640,  222,08132,"12,581262","50,731455",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0210,,Neukirchen/Pleiße,,,,,,,,,,,,
60,64,14,5,24,0210,210,Neukirchen/Pleiße, 16.89, 3 872, 1 895, 1 977,  229,08459,"12,381676","50,791537",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0230,,"Oberlungwitz, Stadt",,,,,,,,,,,,
60,63,14,5,24,0230,230,"Oberlungwitz, Stadt", 14.68, 5 864, 2 843, 3 021,  399,09353,"12,722076","50,786972",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0250,,Reinsdorf,,,,,,,,,,,,
60,64,14,5,24,0250,250,Reinsdorf, 21.25, 7 398, 3 654, 3 744,  348,08141,"12,557309","50,69965",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0300,,"Werdau, Stadt",,,,,,,,,,,,
60,63,14,5,24,0300,300,"Werdau, Stadt", 65.62, 20 623, 10 241, 10 382,  314,08412,"12,378671","50,736044",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0310,,"Wildenfels, Stadt",,,,,,,,,,,,
60,63,14,5,24,0310,310,"Wildenfels, Stadt", 20.69, 3 552, 1 801, 1 751,  172,08134,"12,608959","50,668207",C06,Erzgebirge,03,gering besiedelt
50,50,14,5,24,0320,,"Wilkau-Haßlau, Stadt",,,,,,,,,,,,
60,63,14,5,24,0320,320,"Wilkau-Haßlau, Stadt", 12.65, 9 656, 4 605, 5 051,  763,08112,"12,515553","50,673643",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,50,14,5,24,0330,,"Zwickau, Stadt",,,,,,,,,,,,
60,63,14,5,24,0330,330,"Zwickau, Stadt", 102.58, 88 690, 43 162, 45 528,  865,08056,"12,495641","50,718556",C06,Erzgebirge,01,dicht besiedelt
50,54,14,5,24,5104,,Crimmitschau-Dennheritz,,,,,,,,,,,,
60,63,14,5,24,5104,030,"Crimmitschau, Stadt", 61.15, 18 350, 8 834, 9 516,  300,08451,"12,386924","50,81245",C06,Erzgebirge,02,mittlere Besiedlungsdichte
60,64,14,5,24,5104,050,Dennheritz, 13.36, 1 295,  646,  649,  97,08393,"12,460898","50,815499",C06,Erzgebirge,03,gering besiedelt
50,54,14,5,24,5111,,Kirchberg,,,,,,,,,,,,
60,64,14,5,24,5111,040,Crinitzberg, 18.81, 1 874,  930,  944,  100,08147,"12,528415","50,565361",C06,Erzgebirge,03,gering besiedelt
60,64,14,5,24,5111,100,Hartmannsdorf b. Kirchberg, 27.17, 1 373,  655,  718,  51,08107,"12,547335","50,595343",C06,Erzgebirge,03,gering besiedelt
60,64,14,5,24,5111,110,Hirschfeld, 18.98, 1 162,  587,  575,  61,08144,"12,459731","50,625377",C06,Erzgebirge,03,gering besiedelt
60,63,14,5,24,5111,130,"Kirchberg, Stadt", 39.57, 8 179, 3 970, 4 209,  207,08107,"12,525992","50,62301",C06,Erzgebirge,02,mittlere Besiedlungsdichte
50,54,14,5,24,5114,,Limbach-Oberfrohna,,,,,,,,,,,,
60,63,14,5,24,5114,180,"Limbach-Oberfrohna, Stadt", 50.21, 23 895, 11 684, 12 211,  476,09212,"12,767069","50,858593",C07,Sächsisches Burgen- und Heideland,02,mittlere Besiedlungsdichte
60,64,14,5,24,5114,220,Niederfrohna, 10.11, 2 236, 1 118, 1 118,  221,09243,"12,720221","50,897953",C07,Sächsisches Burgen- und Heideland,02,mittlere Besiedlungsdichte
50,54,14,5,24,5118,,Meerane-Schönberg,,,,,,,,,,,,
60,63,14,5,24,5118,190,"Meerane, Stadt", 19.81, 14 001, 6 742, 7 259,  707,08393,"12,463982","50,849217",C07,Sächsisches Burgen- und Heideland,02,mittlere Besiedlungsdichte
60,64,14,5,24,5118,270,Schönberg, 15.43,  899,  455,  444,  58,08393,"12,491538","50,8672",C07,Sächsisches Burgen- und Heideland,03,gering besiedelt
50,54,14,5,24,5128,,Rund um den Auersberg,,,,,,,,,,,,
60,64,14,5,24,5128,010,Bernsdorf, 14.82, 2 208, 1 120, 1 088,  149,09337,"12,663915","50,768683",C06,Erzgebirge,02,mittlere Besiedlungsdichte
60,63,14,5,24,5128,160,"Lichtenstein/Sa., Stadt", 15.47, 11 177, 5 378, 5 799,  722,09350,"12,630844","50,756298",C06,Erzgebirge,02,mittlere Besiedlungsdichte
60,64,14,5,24,5128,280,St. Egidien, 21.26, 3 268, 1 628, 1 640,  154,09356,"12,620489","50,7854",C06,Erzgebirge,03,gering besiedelt
50,54,14,5,24,5135,,Waldenburg,,,,,,,,,,,,
60,64,14,5,24,5135,240,Oberwiera, 14.34, 1 020,  500,  520,  71,08396,"12,536763","50,892077",C07,Sächsisches Burgen- und Heideland,03,gering besiedelt
60,64,14,5,24,5135,260,Remse, 14.79, 1 625,  797,  828,  110,08373,"12,567813","50,854562",C07,Sächsisches Burgen- und Heideland,03,gering besiedelt
60,63,14,5,24,5135,290,"Waldenburg, Stadt", 25.06, 4 058, 1 991, 2 067,  162,08396,"12,602857","50,874527",C07,Sächsisches Burgen- und Heideland,03,gering besiedelt
20,,14,6,,,,früher: Direktionsbezirk Dresden,,,,,,,,,,,,
40,41,14,6,12,,,"Dresden, Stadt",,,,,,,,,,,,
50,50,14,6,12,0000,,"Dresden, Stadt",,,,,,,,,,,,
60,61,14,6,12,0000,000,"Dresden, Stadt", 328.48, 556 780, 277 612, 279 168, 1 695,01067,"13,736883","51,051697",C00,Stadt Dresden,01,dicht besiedelt
40,44,14,6,25,,,Bautzen,,,,,,,,,,,,
50,50,14,6,25,0010,,Arnsdorf,,,,,,,,,,,,
60,64,14,6,25,0010,010,Arnsdorf, 35.87, 4 867, 2 544, 2 323,  136,01477,"13,992798","51,097715",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0020,,"Bautzen / Budyšin, Stadt",,,,,,,,,,,,
60,63,14,6,25,0020,020,"Bautzen / Budyšin, Stadt", 66.67, 38 425, 18 560, 19 865,  576,02625,"14,427688","51,180868",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0030,,"Bernsdorf, Stadt",,,,,,,,,,,,
60,63,14,6,25,0030,030,"Bernsdorf, Stadt", 59.86, 6 422, 3 158, 3 264,  107,02994,"14,0695","51,376325",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0060,,Burkau,,,,,,,,,,,,
60,64,14,6,25,0060,060,Burkau, 31.90, 2 605, 1 328, 1 277,  82,01906,"14,17238","51,175556",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0090,,Cunewalde,,,,,,,,,,,,
60,64,14,6,25,0090,090,Cunewalde, 26.65, 4 593, 2 263, 2 330,  172,02733,"14,518265","51,100694",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0100,,Demitz-Thumitz,,,,,,,,,,,,
60,64,14,6,25,0100,100,Demitz-Thumitz, 21.10, 2 634, 1 318, 1 316,  125,01877,"14,247616","51,144952",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0110,,Doberschau-Gaußig / Dobruša-Huska,,,,,,,,,,,,
60,64,14,6,25,0110,110,Doberschau-Gaußig / Dobruša-Huska, 40.48, 4 135, 2 117, 2 018,  102,02692,"14,369178","51,147745",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0120,,Elsterheide / Halštrowska Hola,,,,,,,,,,,,
60,64,14,6,25,0120,120,Elsterheide / Halštrowska Hola, 127.52, 3 463, 1 753, 1 710,  27,02979,"14,228082","51,466289",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0130,,"Elstra, Stadt",,,,,,,,,,,,
60,63,14,6,25,0130,130,"Elstra, Stadt", 32.63, 2 723, 1 389, 1 334,  83,01920,"14,133453","51,222129",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0150,,Göda / Hodźij,,,,,,,,,,,,
60,64,14,6,25,0150,150,Göda / Hodźij, 43.27, 3 063, 1 515, 1 548,  71,02633,"14,319852","51,179523",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0160,,Großdubrau / Wulka Dubrawa,,,,,,,,,,,,
60,64,14,6,25,0160,160,Großdubrau / Wulka Dubrawa, 54.22, 4 249, 2 142, 2 107,  78,02694,"14,462673","51,255607",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0200,,"Großröhrsdorf, Stadt",,,,,,,,,,,,
60,63,14,6,25,0200,200,"Großröhrsdorf, Stadt", 40.94, 9 615, 4 749, 4 866,  235,01900,"14,024289","51,143211",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0220,,Haselbachtal,,,,,,,,,,,,
60,64,14,6,25,0220,220,Haselbachtal, 37.50, 4 013, 2 021, 1 992,  107,01920,"14,036864","51,239059",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0230,,Hochkirch / Bukecy,,,,,,,,,,,,
60,64,14,6,25,0230,230,Hochkirch / Bukecy, 41.75, 2 256, 1 121, 1 135,  54,02627,"14,57016","51,148497",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0240,,"Hoyerswerda / Wojerecy, Stadt",,,,,,,,,,,,
60,63,14,6,25,0240,240,"Hoyerswerda / Wojerecy, Stadt", 95.45, 32 405, 15 637, 16 768,  339,02977,"14,244028","51,438944",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0250,,"Kamenz / Kamjenc, Stadt",,,,,,,,,,,,
60,63,14,6,25,0250,250,"Kamenz / Kamjenc, Stadt", 98.30, 16 914, 8 390, 8 524,  172,01917,"14,098251","51,270734",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0280,,Königswartha / Rakecy,,,,,,,,,,,,
60,64,14,6,25,0280,280,Königswartha / Rakecy, 47.17, 3 458, 1 728, 1 730,  73,02699,"14,329125","51,310358",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0290,,Kubschütz / Kubšicy,,,,,,,,,,,,
60,64,14,6,25,0290,290,Kubschütz / Kubšicy, 43.64, 2 529, 1 295, 1 234,  58,02627,"14,505323","51,169556",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0310,,"Lauta, Stadt",,,,,,,,,,,,
60,63,14,6,25,0310,310,"Lauta, Stadt", 42.14, 8 363, 4 109, 4 254,  198,02991,"14,097899","51,461489",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0330,,Lohsa / Łaz,,,,,,,,,,,,
60,64,14,6,25,0330,330,Lohsa / Łaz, 134.52, 5 232, 2 570, 2 662,  39,02999,"14,403568","51,38387",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0340,,Malschwitz / Malešecy,,,,,,,,,,,,
60,64,14,6,25,0340,340,Malschwitz / Malešecy, 93.27, 4 643, 2 346, 2 297,  50,02694,"14,520035","51,237793",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0380,,Neukirch/Lausitz,,,,,,,,,,,,
60,64,14,6,25,0380,380,Neukirch/Lausitz, 21.30, 4 847, 2 392, 2 455,  228,01904,"14,298664","51,099337",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0420,,Oßling,,,,,,,,,,,,
60,64,14,6,25,0420,420,Oßling, 43.71, 2 260, 1 183, 1 077,  52,01920,"14,165935","51,359922",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0430,,Ottendorf-Okrilla,,,,,,,,,,,,
60,64,14,6,25,0430,430,Ottendorf-Okrilla, 25.93, 9 980, 5 021, 4 959,  385,01458,"13,831724","51,187617",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0480,,"Radeberg, Stadt",,,,,,,,,,,,
60,63,14,6,25,0480,480,"Radeberg, Stadt", 29.83, 18 565, 9 068, 9 497,  622,01454,"13,921969","51,116404",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0490,,Radibor / Radwor,,,,,,,,,,,,
60,64,14,6,25,0490,490,Radibor / Radwor, 61.99, 3 119, 1 578, 1 541,  50,02627,"14,397601","51,244745",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0525,,"Schirgiswalde-Kirschau, Stadt",,,,,,,,,,,,
60,63,14,6,25,0525,525,"Schirgiswalde-Kirschau, Stadt", 24.34, 6 185, 3 099, 3 086,  254,02681,"14,428566","51,092621",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0530,,Schmölln-Putzkau,,,,,,,,,,,,
60,64,14,6,25,0530,530,Schmölln-Putzkau, 32.93, 3 006, 1 496, 1 510,  91,01877,"14,234279","51,122415",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0550,,Schwepnitz,,,,,,,,,,,,
60,64,14,6,25,0550,550,Schwepnitz, 56.03, 2 478, 1 271, 1 207,  44,01936,"13,956211","51,330628",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0560,,Sohland a. d. Spree,,,,,,,,,,,,
60,64,14,6,25,0560,560,Sohland a. d. Spree, 37.30, 6 743, 3 351, 3 392,  181,02689,"14,427111","51,04397",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0570,,Spreetal / Sprjewiny Doł,,,,,,,,,,,,
60,64,14,6,25,0570,570,Spreetal / Sprjewiny Doł, 108.86, 1 845,  929,  916,  17,02979,"14,371558","51,491032",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0590,,Steinigtwolmsdorf,,,,,,,,,,,,
60,64,14,6,25,0590,590,Steinigtwolmsdorf, 18.03, 2 811, 1 415, 1 396,  156,01904,"14,346859","51,063242",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0600,,Wachau,,,,,,,,,,,,
60,64,14,6,25,0600,600,Wachau, 38.11, 4 273, 2 169, 2 104,  112,01454,"13,904681","51,160116",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0610,,"Weißenberg / Wóspork, Stadt",,,,,,,,,,,,
60,63,14,6,25,0610,610,"Weißenberg / Wóspork, Stadt", 50.96, 3 096, 1 579, 1 517,  61,02627,"14,659365","51,19694",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,50,14,6,25,0630,,"Wilthen, Stadt",,,,,,,,,,,,
60,63,14,6,25,0630,630,"Wilthen, Stadt", 17.04, 4 881, 2 329, 2 552,  286,02681,"14,395526","51,097684",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
50,50,14,6,25,0640,,"Wittichenau / Kulow, Stadt",,,,,,,,,,,,
60,63,14,6,25,0640,640,"Wittichenau / Kulow, Stadt", 61.02, 5 729, 2 806, 2 923,  94,02997,"14,243586","51,385325",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,54,14,6,25,5207,,Bischofswerda,,,,,,,,,,,,
60,63,14,6,25,5207,040,"Bischofswerda, Stadt", 46.21, 10 938, 5 244, 5 694,  237,01877,"14,179644","51,127691",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
60,64,14,6,25,5207,510,Rammenau, 10.76, 1 338,  677,  661,  124,01877,"14,135515","51,15399",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,54,14,6,25,5211,,Großharthau,,,,,,,,,,,,
60,64,14,6,25,5211,140,Frankenthal, 9.43,  923,  446,  477,  98,01909,"14,106568","51,131628",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
60,64,14,6,25,5211,170,Großharthau, 37.28, 2 793, 1 369, 1 424,  75,01909,"14,106481","51,108859",C03,Oberlausitz/Niederschlesien,03,gering besiedelt
50,54,14,6,25,5212,,Großpostwitz/O.L.,,,,,,,,,,,,
60,64,14,6,25,5212,190,Großpostwitz/O.L. / Budestecy, 16.48, 2 741, 1 365, 1 376,  166,02692,"14,440359","51,119209",C03,Oberlausitz/Niederschlesien,02,mittlere Besiedlungsdichte
